CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U40107DL2010PTC202491,CR UNCONVENTIONAL RESOURCES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,5/11/2010,"AM-2, DOLKUSH INDUSTRIAL ESTATE   G. T. KARNAL ROAD,DELHI,North West,Delhi,110033-India",Unlisted,Strike Off,delhi,Indian,40107,"Electricity, Gas and Water companies"
U40107DL2019PTC345150,JAI KRISHAN GREENENERGY VENTURES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,1000000,1/29/2019,"B-36, Mohan Park,   Naveen Shahdara,Delhi,North East,Delhi,110032-India",Unlisted,Active,delhi,Indian,40107,"Electricity, Gas and Water companies"
U40108DL2002PTC114654,STONE AND WEBSTER ENGINEERING PROJECTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,2000000,100000,3/21/2002,"B-3/1,   Rajouri Gardens,New Delhi,West Delhi,Delhi,110027-India",Unlisted,Strike Off,delhi,Indian,40108,"Electricity, Gas and Water companies"
U40108DL2003PLC121217,GLOW POWER LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,10000000,700000,7/8/2003,"602, MERCHANTILE HOUSE   15, KASTURBA GANDHI MARG,NEW DELHI,Delhi,110001-India",Unlisted,Strike Off,delhi,Indian,40108,"Electricity, Gas and Water companies"
U40108DL2003PLC123145,SIROHI POWER COMPANY LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,10000000,0,11/19/2003,"302/3 2ND FLOORSONA APTTS KAUSHLYA PARK   HAUZ KHAS,NEW DELHI,Delhi,110016-India",Unlisted,Strike Off,delhi,Indian,40108,"Electricity, Gas and Water companies"
U85100DL2010PTC312983,ANAMIKA HEALTHCARE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,766950,9/30/2010,"77-78, POCKET-2, SECTOR-24 ROHINI,NEW DELHI,New Delhi,Delhi,110085-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U85100DL2011PTC218937,ELYSIUM WELLNESS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,150000,5/10/2011,"R-19, FIRST FLOOR   SOUTH EXTENSION , PART-II,DELHI,New Delhi,Delhi,110049-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U40108DL2016PTC300796,GOGA JI SOLAR ENERGY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/2/2016,"C-9 PANKHA ROAD MAHINDRA PARK   UTTAM NAGAR,DELHI,New Delhi,Delhi,110059-India",Unlisted,Strike Off,delhi,Indian,40108,"Electricity, Gas and Water companies"
U85100DL2011PTC221531,DEOLITE MEDICAL COLLEGES & MANAGEMENT CONSULTANTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/27/2011,"F-103, DAV COMPLEX,   MAYUR VIHAR PHASE - 1,,DELHI,Delhi,110091-India",Unlisted,Strike Off,delhi,Indian,85100,"Community, personal and Social Services"
U40108DL2020PTC368374,AZURE POWER FIFTY SEVEN PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000,100000,8/22/2020,"DSC-304, Second Floor, DLF South Court,Saket District Centre,New Delhi,South Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,40108,"Electricity, Gas and Water companies"
U85100DL2011PTC228321,EMBUER HEALTH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,102000,12/5/2011,"CAXTON HOUSE   2-E, JHANDEWALAN EXTN.,,NEW DELHI,Delhi,110055-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U40109DL2008PTC184089,PRANAMI HYDRO POWER PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,10/8/2008,"322 FIRST FLOOR, RAJDHANI ENCLAVE   PITAMPURA,New Delhi,Delhi,110034-India",Unlisted,Strike Off,delhi,Indian,40109,"Electricity, Gas and Water companies"
U85100DL2012NPL240338,CENTRE FOR INTEGRATED SOCIO-ECONOMIC DEVELOPMENT AND ENVIRONMENT RESEARCH,ROC Delhi,Company limited by guarantee,Non-government company,Private,0,0,8/17/2012,"RZ G-127, F/F, KHNO-80/6/3   OLD SOM BAZAR ROAD, BLOCK-G, MAHAVIR ENC,LAVE,PALAM,NEW DELHI,South West Delhi,Delhi,110045-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U40109DL2019PTC349941,ALBJ GREEN POWER PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,124640,5/10/2019,"C-4/367, YAMUNA VIHAR,   SHAHDARA,NEW DELHI,North East,Delhi,110053-India",Unlisted,Active,delhi,Indian,40109,"Electricity, Gas and Water companies"
U40109DL2021PTC376407,THERMOSUN ENGINEERING AND POWER INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,2/2/2021,"C-469, GALI NO-7   ASHOK NAGAR,DELHI,North East,Delhi,110093-India",Unlisted,Active,delhi,Indian,40109,"Electricity, Gas and Water companies"
U40200DL1973PLC006967,SARASWATI AIR PRODUCTS LTD,ROC Delhi,Company limited by shares,Non-government company,Public,10000000,1800000,9/22/1973,"ALPNA CINEMA BUILDING MODELTOWN DELHI,NA,Central Delhi,Delhi,110009-India",Unlisted,Strike Off,delhi,Indian,40200,"Electricity, Gas and Water companies"
U40200DL1984PTC018891,PRITHVI INNOVATIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,400000,212000,8/4/1984,"24, BANARSI DAS ESTATE,   TIMARPUR,,DELHI,Delhi,110054-India",Unlisted,Active,delhi,Indian,40200,"Electricity, Gas and Water companies"
U40200DL1993PTC053728,MEGPAK AIR PRODUCTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,2000,5/24/1993,"2665, GALI NO 3BEADONPURA,AJMAL KHAN ROAD   K.BAGH,NEW DELHI,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,40200,"Electricity, Gas and Water companies"
U40200DL2009PTC191404,ARUNACHAL PRADESH MEGA POWER PROJECTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,6/19/2009,"2 C - D WHITE HOUSE   10 BHAGWAN DAS ROAD,NEW DELHI,Delhi,110002-India",Unlisted,Active,delhi,Indian,40200,"Electricity, Gas and Water companies"
U40200DL2009PTC194518,S.M. INDO POWER PROJECTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,2000000,1700000,9/22/2009,"Khasra No 898, 2nd Floor   Rithala Industrial Area,Delhi,North Delhi,Delhi,110085-India",Unlisted,Active,delhi,Indian,40200,"Electricity, Gas and Water companies"
U40200DL2012PTC229800,LAKSHMI ECOSYS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000,3480000,1/10/2012,"E-49/5, First Floor,Okhla Industrial Area, Phase II,New Delhi,New Delhi,Delhi,110020-India",Unlisted,Active,delhi,Indian,40200,"Electricity, Gas and Water companies"
U40200DL2015PTC280490,GASCO CYLINDERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000,5100000,5/20/2015,"J-4/5, 2ND Floor   Khirki Extension, Malviya Nagar,New Delhi,South Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,40200,"Electricity, Gas and Water companies"
U85100DL2012PTC246641,SARVAH PLUSPHARMA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,12/24/2012,"PLOT NO.- 25, FIRST FLOOR   VILLAGE  KADKARDOOMA,DELHI,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,85100,"Community, personal and Social Services"
U40200DL2022FTC405699,TEQ GREEN POWER XVIII PRIVATE LIMITED,ROC Delhi,Company limited by shares,subsidiary of company incorporated outside India,Private,50000000,11500000,10/11/2022,"2nd Floor, Square One Mall,Saket Business District, Court Chowk,New Delhi,South Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,40200,"Electricity, Gas and Water companies"
U40300DL1979PTC009790,INTEROCEAN PROJECTS PVT LTD,ROC Delhi,Company limited by shares,Non-government company,Private,5000000,200000,8/13/1979,"A-17, Mohan Co-operative Industrial Estate   Mathura Road,New Delhi,South Delhi,Delhi,110044-India",Unlisted,Active,delhi,Indian,40300,"Electricity, Gas and Water companies"
U85100DL2013PTC247041,EFFICIENTMED HEALTHCARE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,1/4/2013,"L-24 Second Floor   Lajpat Nagar- II,New Delhi,South Delhi,Delhi,110024-India",Unlisted,Strike Off,delhi,Indian,85100,"Community, personal and Social Services"
U40300DL2007PLC168141,SENTIA HYDRO POWER LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,5000000,500000,9/13/2007,"A-49, Ground Floor   Road No. 4, Mahipalpur,New Delhi,South West Delhi,Delhi,110037-India",Unlisted,Strike Off,delhi,Indian,40300,"Electricity, Gas and Water companies"
U85100DL2013PTC248461,SAI SUPERSPECIALITY CENTRE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,2/19/2013,"A-3/18, JANAK PURI,,NEW DELHI,West Delhi,Delhi,110058-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U85100DL2013PTC252693,CHARAK HEARTCARE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,5/24/2013,"FLAT NO D-114, PLOT NO H-4/53, 3RD FLOOR   MILAN APARTMENTS,  WEST ENCLAVE PITAMPUR,A,NEW DELHI,North West,Delhi,110034-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U85100DL2013PTC258122,ARSHIA BIOHEALTH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,9/19/2013,"907,9TH FLOOR, ARUNACHAL BUILDING   BARAKHAMBA ROAD, CONNAUGHT PLACE,NEW DELHI,Central Delhi,Delhi,110001-India",Unlisted,Strike Off,delhi,Indian,85100,"Community, personal and Social Services"
U40300DL2009PLC190994,ARYANS GLOBAL INFRA LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,20000000,4725400,6/8/2009,"B-190 Flat No. 10   S/F, CHATTARPUR ENCLAVE PHASE- II,NEW DELHI,South Delhi,Delhi,110030-India",Unlisted,Active,delhi,Indian,40300,"Electricity, Gas and Water companies"
U40300DL2009PTC192606,MADHYM INFRA POWER PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,20000000,20000000,7/27/2009,"B-1/17, FIRST FLOOR   JANAKPURI EAST,DELHI,Delhi,110058-India",Unlisted,Active,delhi,Indian,40300,"Electricity, Gas and Water companies"
U85100DL2013PTC259206,HOPE HEALING SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,10/14/2013,"9/10, GROUND FLOOR   NEHRU ENCLAVE ,NEAR KALKAJI POLICE STATI,ON,NEW DELHI,South Delhi,Delhi,110019-India",Unlisted,Strike Off,delhi,Indian,85100,"Community, personal and Social Services"
U40300DL2011PTC216108,LOWER SIMANG POWER PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,3/18/2011,"A-1/40, Freedom Fighter Enclave   Neb Sarai,Delhi,South Delhi,Delhi,110068-India",Unlisted,Strike Off,delhi,Indian,40300,"Electricity, Gas and Water companies"
U40300DL2012PTC233783,ODEMA RENEWABLES INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5500000,3888700,3/30/2012,"W.E.A. 8/7,BASEMENT,KAROL BAGH,NEW DELHI,Delhi,110005-India",Unlisted,Active,delhi,Indian,40300,"Electricity, Gas and Water companies"
U85100DL2014NPL270489,SYSTEMATIC ACKNOWLEDGEMENT & ADVANCEMENT OF RURAL TECHNOLOGY & HOLISTIC INTEGRATION,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,8/19/2014,"C-15, 2nd Floor   Green Park Extn.,Delhi,South Delhi,Delhi,110016-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U40300DL2012PTC236660,RUNTHALA INFRA DEVELOPERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,4500000,500000,5/29/2012,"S-243, 3RD FLOOR   GREATER KAILASH - II,NEW DELHI,Delhi,110048-India",Unlisted,Strike Off,delhi,Indian,40300,"Electricity, Gas and Water companies"
U40300DL2012PTC240137,SUNSAAR ENERGY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,8/13/2012,"A 1/33   Sector - 7,Rohini,North West,Delhi,110085-India",Unlisted,Strike Off,delhi,Indian,40300,"Electricity, Gas and Water companies"
U40300DL2013PTC262201,CHDOC POWER SERVICE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000,5000000,12/13/2013,"S-2, Vikas Apartment   34/1, East Punjabi Bagh,New Delhi,West Delhi,Delhi,110026-India",Unlisted,Under Liquidation,delhi,Indian,40300,"Electricity, Gas and Water companies"
U40300DL2014PTC274575,OSTRO ANDHRA WIND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1605000000,1603499750,12/24/2014,"138 Ansal Chamber-II   Bhikaji Cama Place,New Delhi,South Delhi,Delhi,110066-India",Unlisted,Active,delhi,Indian,40300,"Electricity, Gas and Water companies"
U85100DL2014PTC265844,WIZARD EVENTS AND CONFERENCES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000000,500000,3/5/2014,"C-3/160, GROUND FLOOR,   YAMUNA VIHAR,DELHI,North East,Delhi,110053-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U40300DL2016FTC292269,NOHARA SOLAR INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,subsidiary of company incorporated outside India,Private,100000000,88088410,3/8/2016,"F-6 BASEMENT   LAJPAT NAGAR-III,NEW DELHI,South Delhi,Delhi,110024-India",Unlisted,Active,delhi,Indian,40300,"Electricity, Gas and Water companies"
U85100DL2014PTC268293,BIOGENESIS HEALTHCARE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/26/2014,"Plot No.15, Block A-6,ST COLUMBAS CGHS LTD Sector-7 Dwarka  New Delhi-110075,New Delhi,South West Delhi,Delhi,110075-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U85100DL2014PTC274538,IDEMMEDI HEALTHCARE SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,12/23/2014,"80,KRISHAN KUNJ COLONY   LAXMI NAGAR DELHI,DELHI,East Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,85100,"Community, personal and Social Services"
U40300DL2016PTC302700,UDHAYAM ENERGY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/8/2016,"C1/7, DDA LIG FLAT, MUSKAN APPARTMENT, SEC-17   ROHINI , NEW DELHI,NEW DELHI,North East,Delhi,110085-India",Unlisted,Active,delhi,Indian,40300,"Electricity, Gas and Water companies"
U40300DL2016PTC307480,AMPLUS ANDHRA POWER PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,50000000,36867220,10/24/2016,"A-57, DDA SHEDS   OKHLA INDUSTRIAL AREA, PHASE- II,NEW DELHI,South Delhi,Delhi,110020-India",Unlisted,Active,delhi,Indian,40300,"Electricity, Gas and Water companies"
U40300DL2017GOI310436,POWERGRID MITHILANCHAL TRANSMISSION LIMITED,ROC Delhi,Company limited by shares,Union government company,Public,2455000000,2332000000,1/11/2017,"B-9 Qutab Institutional Area,   Katwaria Sarai,New Delhi,South Delhi,Delhi,110016-India",Unlisted,Active,delhi,Indian,40300,"Electricity, Gas and Water companies"
U85100DL2015PLC279712,AGILUS PATHLABS REACH LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,80000000,80000000,5/1/2015,"A/1/17, Ground Floor, Prashant Vihar, Outer Ring Road,,Near Rohini Court, Rohini E, New Delhi, India,Delhi,North West Delhi,Delhi,110085-India",Unlisted,Active,delhi,Indian,85100,"Community, personal and Social Services"
U85100DL2015PTC281294,KZONE HEALTHCARE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/9/2015,"GULAB NW/1, SF   VISHNU GARDEN,NEW DELHI,North Delhi,Delhi,110018-India",Unlisted,Strike Off,delhi,Indian,85100,"Community, personal and Social Services"
U85100DL2015PTC284574,SIGMA EYEHEALTH CENTRE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,8/25/2015,"F No-7, P No C-4 V Doctors CGHS   Vasundhara Enclave, Mayur Vihar Ph-III,Delhi,East Delhi,Delhi,110096-India",Unlisted,Strike Off,delhi,Indian,85100,"Community, personal and Social Services"
U65992DL1984PTC017896,SOBELL CHIT FUND PVT LTD,ROC Delhi,Company limited by shares,Non-government company,Private,2500000,0,4/9/1984,"E-588,GREATER KAILASH,IINEWDELHI,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U45200DL2008PTC180619,DANTA PROMOTERS AND DEVELOPERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/8/2008,"SHOP NO. 148, FIRST FLOOR, VARDHMAN PREMIUM MALL   LSC, DEEPALI, PITAMPURA,DELHI,North West,Delhi,110034-India",Unlisted,Active,delhi,Indian,45200,Construction
U45200DL2008PTC181277,SEM INFRASTRUCTURE SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000,200000,7/24/2008,"A-5B/341,SHANTI KUNJ,   PASCHIM VIHAR,,NEW DELHI,Delhi,110063-India",Unlisted,Active,delhi,Indian,45200,Construction
U65992DL1984PTC018596,SHAHJI CHIT FUND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/5/1984,"1259/4, NAIWALA KAROL BAGH,NEW DELHI,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U45200DL2008PTC181970,BLACKSTONE INFRACON PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000,850000,8/12/2008,"804 , West Sky Towers , F-5, Opp Fun Cinemas   Netaji Subhash Place , Pitampura,New Delhi,Delhi,110034-India",Unlisted,Active,delhi,Indian,45200,Construction
U65992DL1984PTC018928,SHARK CHIT FUND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000,300,8/8/1984,"4378/4B,ANSARI ROAD,DARYA GANJ,NEW DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U45200DL2008PTC182402,HANAK DEVELOPERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,500000,8/25/2008,"BASEMENT, 6, COMMUNITY CENTRE   SAKET,NEW DELHI,South Delhi,Delhi,110017-India",Unlisted,Amalgamated,delhi,Indian,45200,Construction
U45200DL2008PTC182420,SAFFRON CONSTRUCTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,8/25/2008,"1123, 11TH FLOOR, TOWER-B, DLF TOWERS   JASOLA DISTRICT CENTER,NEW DELHI,Delhi,110025-India",Unlisted,Active,delhi,Indian,45200,Construction
U45200DL2008PTC182483,NANDA DEEP ASSOCIATES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5100000,4245000,8/26/2008,"H No 280, DERAWAL NAGAR,DELHI,North East,Delhi,110009-India",Unlisted,Active,delhi,Indian,45200,Construction
U45200DL2008PTC182545,BEST REALBUILD (INDIA) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,124000,8/27/2008,"UNIT NO. 712, 713 & 714, 7TH FLOOR, PLOT NO. P-2,   BEST BUSINESS PARK, NETAJI SUBHASH PLACE, PITAMPURA,DELHI,North West,Delhi,110034-India",Unlisted,Active,delhi,Indian,45200,Construction
U65992DL1985PTC020692,POPULAR CHIT FUND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,2000,4/15/1985,"14-H,   KAILASH COLONY MARKET,,NEW DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U45200DL2008PTC182829,ANSAL URBAN TOWNSHIP DEVELOPERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,9/3/2008,"115, ANSAL BHAWAN   16, K. G. MARG,NEW DELHI,New Delhi,Delhi,110001-India",Unlisted,Amalgamated,delhi,Indian,45200,Construction
U45200DL2008PTC185754,UPPAL REALTORS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,2000000,894250,12/12/2008,"PP 26, GALI NO 10   ANAND PARBAT INDUSTRIAL ESTATE,DELHI,Delhi,110005-India",Unlisted,Converted to LLP,delhi,Indian,45200,Construction
U65992DL1985PTC022271,SAATHI CHIT FUND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,5000,10/17/1985," T-446   FAIZ ROAD,NEW DELHI,Delhi,110005-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U65992DL1986PTC023048,SUSHANT CHITS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000,2200,1/10/1986,"SATYA BHUSHAN JAIN   54, NEW RAJDHANI ENCLAVE,DELHI,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U65992DL1986PTC023445,ADITI CHIT FUND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,103000,2/24/1986,"SHOP NO. 25, LAHNA SINGH MARKET,   SUBZI MANDI,DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U65992DL1986PTC023460,MUKHI CHITS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,156000,2/26/1986,"WZ-621/1, POSSANGIPUR MARKET,   JANAKPURI,,NEW DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U65992DL1986PTC024259,KALAKAR CHIT FUND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000,0,5/20/1986,"772/14, KATRA KIRPA MUNSHI RAM,   TILAK BAZAR,DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U65992DL1986PTC024290,JDM CHITS (INDIA) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,105000,5/22/1986,"SHOP-A-8,   INDER PURI,,NEW DELHI,Delhi,110012-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U45200DL2010PTC203098,ROSE INFRATECH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,5/24/2010,"shop no-306,p.no-14   saini enclave,delhi,New Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,45200,Construction
U65992DL1986PTC025015,TRIPLE FIVE CHIT FUND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,0,8/5/1986,"21/1369 NAI WALA,KAROL BAGH,,NEW DELHI,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U45200DL2010PTC203509,LSG INFRASTRUCTURE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/2/2010,"1634/ C-1   VASANT KUNJ,NEW DELHI,South Delhi,Delhi,110070-India",Unlisted,Strike Off,delhi,Indian,45200,Construction
U45200DL2010PTC204071,COLUMBUS INFRASTRUCTURE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,6/14/2010,"WZ-122,2ND FLOOR,BANK OF INDIA BUILDING,   CENTRAL MKT BUDELLA,VIKASPURI,,NEW DELHI,Delhi,110018-India",Unlisted,Strike Off,delhi,Indian,45200,Construction
U45200DL2010PTC205356,KARTIKAYE PROPMART PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000,200000,7/6/2010,"WZ-351, SHAKURPUR VILLAGE,DELHI,Delhi,110034-India",Unlisted,Active,delhi,Indian,45200,Construction
U45200DL2010PTC206202,GANDHALI INFRASTRUCTURE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,7/23/2010,"F-20 A,II FLOOR   SCHOOL BLOCK,DELHI,East Delhi,Delhi,110092-India",Unlisted,Strike Off,delhi,Indian,45200,Construction
U45200DL2010PTC206564,SVM BUILDTECH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,8/2/2010,"310 BASEMENT PLOT NO.4,   KHOWAL MKT CHUNA BHATTI BADARPUR MAIN MA,THURA ROAD,BADARPUR,South Delhi,Delhi,110044-India",Unlisted,Active,delhi,Indian,45200,Construction
U65992DL1986PTC026046,BONAFIDE CHIT FUND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,11/11/1986,"7074, RAMESHWARI NEHRU NAGAR, OPP. SAT NAGAR,   KAROL BAGH,,NEW DELHI,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U65992DL1986PTC026196,ADWEL CHIT FUND PRIVATE LTD.,ROC Delhi,Company limited by shares,Non-government company,Private,250000,300,11/26/1986,"A-11 G.T.KARNAL ROADINDUSTRIAL AREA AZADPUR   DELHI-339,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U65992DL1987PTC027722,D.D. CHITS PRIVATE LTD,ROC Delhi,Company limited by shares,Non-government company,Private,200000,200,4/23/1987,"11 GURU NANAK CLOTH MARKETCHANDNI CHOWK DELHI,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U45200DL2011PTC213050,SHIVISH INFRASTRUCTURES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000,100000,1/24/2011,"71/7, Fourth Floor, Plot No �x80x93A-12, Najafgarh Road   Rama Road Industrial Area, Near Moti Nag,ar Flyover,New Delhi,West Delhi,Delhi,110015-India",Unlisted,Active,delhi,Indian,45200,Construction
U45200DL2011PTC213549,SHIV CONSTRUCTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,100000,2/8/2011,"H. No.-194,  C/o SH. BALLU RAM,   POST & VILLAGE - JONAPUR, NEAR POST OFFI,CE,,NEW DELHI,South Delhi,Delhi,110047-India",Unlisted,Strike Off,delhi,Indian,45200,Construction
U65992DL1987PTC028646,EXECUTIVE CHIT FUND PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000,2000,7/17/1987,"O-18 A NEW MAHABIR NAGAR,NEWDELHI,Delhi,110018-India",Unlisted,Strike Off,delhi,Indian,65992,Finance
U45200DL2011PTC215599,TEDB TURNKEY EXPRESS DESIGN & BUILD PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000,100000,3/10/2011,"K - 1/138   CHITTRANJAN PARK,NEW DELHI,Delhi,110019-India",Unlisted,Strike Off,delhi,Indian,45200,Construction
