CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U67200GJ2023PTC138355,ZUORA FINTECH PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,1/11/2023,"508, 5th Floor, Shalin Centrum,   Sector-11,Gandhinagar,Gandhinagar,Gujarat,382010-India",Unlisted,Active,gujarat,Indian,67200,Finance
U68100GJ2017PTC099969,HARDIP DEVELOPERS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,11/30/2017,"D B Z SOUTH 132   MAIN BAZAR,GANDHIDHAM,Kachchh,Gujarat,370201-India",Unlisted,Active,gujarat,Indian,68100,Real Estate and Renting
U68100GJ2023PTC140562,AGHARA INFRA PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/26/2023,"A-401, AVAL-AMRAT AVENUE,RAJPUR-HIRPUR,KANKARIA,Ahmadabad City,Ahmedabad,Gujarat,380002-India",Unlisted,Active,gujarat,Indian,68100,Real Estate and Renting
U68100GJ2024PLC154697,KARATAL PEDESTAL LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,100000,100000,8/28/2024,"AdaniCorporateHouse,ShantigramNearVaishnoDevi,Daskroi,Ahmedabad,Gujarat,382421-India",Unlisted,Active,gujarat,Indian,68100,Real Estate and Renting
U68100GJ2024PTC156997,RUDANI ASSOCIATE PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,12/12/2024,"30/A, Rudani Hospital,,Lotus Colony,,Bhuj,Kachchh,Gujarat,370001-India",Unlisted,Active,gujarat,Indian,68100,Real Estate and Renting
U68100GJ2025PTC161240,TRUSTCORE ASSET PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/8/2025,"P 102 SEC 8 FF 05,Gandhidham,Kachchh,Gujarat,370201-India",Unlisted,Active,gujarat,Indian,68100,Real Estate and Renting
U68100GJ2025PTC161523,PADMAPRABHU INFRAPLAN PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/15/2025,"50,Harshiddh Chambers,3rd,Floor,Ashram Road,Ahmadabad City,Ahmedabad,Gujarat,380014-India",Unlisted,Active,gujarat,Indian,68100,Real Estate and Renting
U68200GJ2023PTC139856,JASHRAJ BUILDCON PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/6/2023,"C.S. NO. 2275, PROPERTY NO. 2490,NAVRANG SOCIETY,Nadiad,Kheda,Gujarat,387370-India",Unlisted,Active,gujarat,Indian,68200,Real Estate and Renting
U68200GJ2023PTC139861,LABH INFRATECH PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/6/2023,"Bunglows-5 Labh Nirant,,Beside Swara Homes,,Gandhinagar,Gandhi Nagar,Gujarat,382006-India",Unlisted,Active,gujarat,Indian,68200,Real Estate and Renting
U68200GJ2023PTC142483,BECHRAJI LANDS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,6/30/2023,"12, CHARANKRUPA SOC - 2,,SHIVRANJANI CIRCLE,,Ahmadabad City,Ahmedabad,Gujarat,380015-India",Unlisted,Active,gujarat,Indian,68200,Real Estate and Renting
U68200GJ2023PTC142961,PRABHUMANI INFRASTRUCTURE PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,7/17/2023,"22-Greenwoods Cove,B/H FGI-Khanpur,Vadodara,Vadodara,Gujarat,391101-India",Unlisted,Active,gujarat,Indian,68200,Real Estate and Renting
U68200GJ2024PTC152854,PRINCELEO DEVELOPERS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,6/25/2024,"Off No. 507, Akshat Tower,Nr. Pakvan Restaurant,Ahmadabad City,Ahmedabad,Gujarat,380054-India",Unlisted,Active,gujarat,Indian,68200,Real Estate and Renting
U68200GJ2025PTC161299,VIRAT NAGARI SOLAR PARK PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/8/2025,"F1,PLOT NO-541,1ST FLOOR,MAHAVIR COMPLEX, MAIN BZR,Bhachau,Kachchh,Gujarat,370140-India",Unlisted,Active,gujarat,Indian,68200,Real Estate and Renting
U69200GJ2023PTC145814,IMMORTAL ACCTAX PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,100000,10/27/2023,"SHOP 426 427 4 FLR PATEL,SHOPPING CENTER SANALA RD,Morbi,Rajkot,Gujarat,363641-India",Unlisted,Active,gujarat,Indian,69200,"Community, personal and Social Services"
U99999GJ1970PTC001722,JAY INDUSTRIAL PROJECTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by guarantee,Non-government company,Private,0,0,4/28/1970,"66, YASHKAMUL, STATION RD.,PALACE, ROAD, BARODA.,NA,Vadodara,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1970PTC001815,KATHIAWAR FERTILISERS AND MFG CO PRIVATE LIMITED,ROC Ahmedabad,Company limited by guarantee,Non-government company,Private,0,0,12/2/1970,"CHHATARIYA MANSION,   STATION ROAD,MAHUVA,Bhavnagar,Gujarat,364209-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1971PLC001923,KESWANI BROTHERS TRADE AND BENEFITS LTD,ROC Ahmedabad,Company limited by guarantee,Non-government company,Public,0,0,7/21/1971,"LAXMI BLDG., MIRGHWAD RELIEFROAD, AHMEDABAD-2.,NA,Gujarat,000000-India",Unlisted,Under process of striking off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1975PTC002714,SCRAP PROCESSING AND ALLIED INDUSTRIES P VT LTD,ROC Ahmedabad,Company limited by guarantee,Non-government company,Private,100000,0,5/28/1975,"MEHTA CHAMBERS, LOKHARD BAZAR,BHAVNAGAR,,NA,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1975PTC002734,BALCONY INVESTMENTS PVT LTD (IN VOL. LIQUIDATION),ROC Ahmedabad,Company limited by guarantee,Non-government company,Private,100000,200,7/11/1975,"BADAL OPP.THE UNDER BRIDGE,SHAHIBAG   AHMEDABAD-4.,NA,Ahmedabad,Gujarat,000000-India",Unlisted,Under Liquidation,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1976PTC002877,HARISIDDHA BUILDERS PRIVATE LIMITED,ROC Ahmedabad,Company limited by guarantee,Non-government company,Private,100000,90000,3/2/1976,"14-A, AJANTA COMMERCIAL CENTRE   ASHRAM ROAD,AHMEDABAD,Ahmedabad,Gujarat,380014-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1978PLC003103,REAL INVESTMNTS CO LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Public,7600000,7000,2/24/1978,"201/202,LALITA COMPLEX,NEARVIJAYA BANK,352/3   RASALA ROAD, NAVRANGPURA,AHMEDABAD-9.,NA,Ahmedabad,Gujarat,000000-India",Unlisted,Under process of striking off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1980PTC003734,BR EARTH PRODUCTS PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1500000,0,4/21/1980,"NA,304 Daffodils Flats Near Ganga Jamuna Soc,NA,Ahmedabad,Gujarat,390007-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1980ULT003912,CUBE INVESTMENTS COMPANY (IN VOL. LIQUIDATION),ROC Ahmedabad,Unlimited company,Non-government company,Private,1370000,289700,8/28/1980,"OPP.UNDERBRIDGE,SHAHIBAG,AHMEDABAD-4.,NA,Ahmedabad,Gujarat,000000-India",Unlisted,Under Liquidation,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1981PLC004698,GUJARAT SHOOMAKERS LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Public,5000000,700,10/16/1981,"PLOT NO 133, G I D CINDUSTRIAL AREA UNBERGAON   VALSAD,NA,Ahmedabad,Gujarat,000000-India",Unlisted,Under process of striking off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1981PTC004853,MONITA CONTAINERS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,2000000,1500000,11/25/1981,"GIDC  INDL. ESTATE   MODASA,NA,Ahmedabad,Gujarat,383115-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1983PTC005901,FLUID FLOW CONSULTANTS PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,90000,200,2/14/1983,"MANISH,ALANKARSOCIETY,KHANPUR,AHMEDABAD.,NA,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1983PTC006504,MANSARI GYMKHANA PVT.LTD.,ROC Ahmedabad,Company limited by guarantee,Guarantee and association Company,Private,0,0,10/10/1983,"H.NO. 6/5/81, NR.RLY CROSSINGDABHOI,BARODA,NA,Vadodara,Gujarat,000000-India",Unlisted,Active,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1984PTC006986,SHANTILAL ATMARAM INVESTMENTS PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,0,6/7/1984,"SHANTI CHAMBERS OPP DINESHHALL NAVRANGPURA   AHMEDABAD,NA,Ahmedabad,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1987PLC009364,SHAH METAL PVT. LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Public,100000,9000,2/4/1987,"PLOT NO. 627/A PHASE IV GIDCINDUSTRIAL ESTATE   VATVA AHMEDABAD-45,NA,Ahmedabad,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1987PLC009837,VADILAL DAIRY INTERNATIONAL LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,3500000,0,7/20/1987,"NA,304 Daffodils Flats Near Ganga Jamuna Soc,NA,Ahmedabad,Gujarat,390007-India",Unlisted,Inactive for e-filing,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1988PTC010247,PAMS TEX PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,15000000,2000,1/4/1988,"301,ZUBER CHAMBERS,OPP.VASFODAPOOL,SALABATPURA   SURAT.2.,NA,Surat,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1988PTC010342,FLUORO PLAST PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1000000,1000000,2/8/1988,"OPP. SHIPKI APTS. NR SANJIVANIHOSPITAL   NEW SARDAMANDIR ROAD, AHMEDABAD-7.,NA,Ahmedabad,Gujarat,000000-India",Unlisted,Active,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1988PTC011545,KALASHRI TEXTURISERS PVT LTD.,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,0,11/24/1988,"3/1928, SIDHHI SERI,SALBATPURA, SURAT.,NA,Surat,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1990GAT013434,UTTAM GYMKHANA PVT LTD,ROC Ahmedabad,Company limited by guarantee,Guarantee and association Company,Private,0,0,2/26/1990,"NA,304 Daffodils Flats Near Ganga Jamuna Soc,NA,Ahmedabad,Gujarat,390007-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1990PTC014254,SHUJA CONSTRUCTION PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,0,8/23/1990,"8,RHYTAN APTS BHAIKAKA NAGAR.THALTEJ, AHMEDABAD,NA,Ahmedabad,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1990PTC014412,SKY BIRD EXPORTERS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,50000,500,9/24/1990,"315/NEW CLOTH MARKET, O/SRAIPUR GATE AHMEDABAD.,NA,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1991PTC016652,CEPHAN INVESTMENTS PVT. LTD.,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,0,11/25/1991,"B-604,PREMIUM HOUSE,NR.MITHAKHALI RLY.CROSSING,.   NAVRANGPURA,AHMEDABAD.,380 009,Ahmedabad,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1992PLC017197,HARSH POLYMERS (INDIA) LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,75000000,52000000,2/27/1992,"513, Golden Triangle   Stadium Road,Navrangpura,Ahmedabad,Ahmedabad,Gujarat,380014-India",Unlisted,Dissolved (Liquidated),gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1992PLC017384,SHREE TEXAS OILS LTD.,ROC Ahmedabad,Company limited by shares,Non-government company,Public,1000000,7000,3/26/1992,"1-HARIBHAKTI SOCIETY, GOTRI-ROAD, BARODA.,NA,Gujarat,000000-India",Unlisted,Under process of striking off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1992PLC017652,INDIAN HARBOUR FISHERIES LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Public,5000000,0,5/15/1992,"OVERSEAS AVENUE,GR,FLOOR,RACECOURCE CERCLE,BARODA,NA,Vadodara,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1992PLC017798,GUJARAT CHEMICAL PORT LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,3000000000,1538061575,6/10/1992,"Administrative Block, GCPTCL, Village Lakhigam,   P. O. Dahej, Taluka Vagra,Bharuch,Gujarat,392130-India",Unlisted,Active,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1992PTC017373,CHETNA SHAH INVESTMENTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,10000,200,3/25/1992,"MAMTA20,PRATIMASOCIETY,UNIROAD,NAVRANGPURA,AHMEDABAD,NA,Ahmedabad,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U99999GJ1992PTC017470,AROL CHEMICALS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,2000000,200,4/21/1992,"23, P R ESTATE NAGARVEL HANUMAN ROAD   RAKHIAL,AHMEDABAD,Ahmedabad,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,99999,"Community, personal and Social Services"
U69200GJ2024PTC151717,XLPOINT GLOBAL SOLUTIONS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1000000,600000,5/21/2024,"229 BLOCK F 1/1, TPS-14,SUMEL 11 INDIAN TEXTILE,Ahmadabad City,Ahmedabad,Gujarat,380004-India",Unlisted,Active,gujarat,Indian,69200,"Community, personal and Social Services"
U69200GJ2024PTC152304,UNIVERSAL ACCOUNTING SOLUTIONS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,10000,6/7/2024,"617, Jantanagar,Nr Vikas Spun Pipe,Daskroi,Ahmedabad,Gujarat,382449-India",Unlisted,Active,gujarat,Indian,69200,"Community, personal and Social Services"
U69200GJ2025PTC161076,FINASTEKFIN SERVICES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/4/2025,"H.No.28, Bansari Banglows,Prahladnagar, Satellite,Ahmadabad City,Ahmedabad,Gujarat,380015-India",Unlisted,Active,gujarat,Indian,69200,"Community, personal and Social Services"
U69201GJ2023PTC138906,OFFSHORE TASK MANAGEMENT (INDIA) PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,2/28/2023,"Shree Rang Industrial Cop Op Service Society, Block No 28/B, 29/B, Plot No 6&7,Udhna Magdalla Rd,Surat City,Surat,Gujarat,395002-India",Unlisted,Active,gujarat,Indian,69201,"Community, personal and Social Services"
U69201GJ2023PTC138945,M.A.H.Y. KHOORY INDIA PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1500000,1000000,3/3/2023,"1701-B, Mondeal Heights,,Nr. Novotel Hotel, S.G. Highway,,Ahmadabad City,Ahmedabad,Gujarat,380015-India",Unlisted,Active,gujarat,Indian,69201,"Community, personal and Social Services"
U69201GJ2023PTC139881,AATMIY SOLUTIONS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/6/2023,"6th FLOOR-620, SHIVALIK SHLIP-2, KESHAVBAG PARTY PLOT,,NR CHANDRESHBAUG, JUDGES BUNGLOW ROAD, VASTRAPUR,Ahmadabad City,Ahmedabad,Gujarat,380015-India",Unlisted,Active,gujarat,Indian,69201,"Community, personal and Social Services"
U69201GJ2023PTC144133,ACCUPARTNERS ACCOUNTANCY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,8/23/2023,"C-903, 9TH FLOOR, THE FIRST,B/S KESHAVBAUGH PARTY PLOT,Ahmadabad City,Ahmedabad,Gujarat,380015-India",Unlisted,Active,gujarat,Indian,69201,"Community, personal and Social Services"
U69201GJ2024PTC150942,AGARWAL AND DHANDHANIA CORPORATE ADVISORS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/25/2024,"E5/701, Capital Greens,,B/h Aashirvad Residency,,Surat,Surat,Gujarat,395007-India",Unlisted,Active,gujarat,Indian,69201,"Community, personal and Social Services"
U69201GJ2025PTC161603,TEQ ACCOUNTING SERVICES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/16/2025,"201/A, Shital Apartment,Opp. Panchratna Building,,Vadodara,Vadodara,Gujarat,390023-India",Unlisted,Active,gujarat,Indian,69201,"Community, personal and Social Services"
U69202GJ2021PTC119928,SUNCOIN CONSULTANTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,500000,2/3/2021,"425, 4F, POOJAN PLAZA, NR VANMALI,,PUNA SIMADA NAHER ROAD,,Choryasi,Surat,Gujarat,395010-India",Unlisted,Active,gujarat,Indian,69202,Others
U69202GJ2023PTC141339,VGLOBE TAX TECHNOLOGY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,500000,5/18/2023,"5, Shivam Complex,,Khatarwadi,,Savarkundla,Amreli,Gujarat,364515-India",Unlisted,Active,gujarat,Indian,69202,"Community, personal and Social Services"
U69202GJ2024PTC150809,TWOB AGGREGATOR SERVICES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,4/22/2024,"8A, Sruhad Park Soc.,Saiyad Vasna Road,Vadodara,Vadodara,Gujarat,390007-India",Unlisted,Active,gujarat,Indian,69202,"Community, personal and Social Services"
U69202GJ2025PTC159095,P H VAJA FINSOL PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,2/18/2025,"R K WORLD TOWER 1305,NR SHITALPARK 150FEETROAD,Rajkot,Rajkot,Gujarat,360006-India",Unlisted,Active,gujarat,Indian,69202,"Community, personal and Social Services"
U70100GJ1995PTC057616,HIGHLAND CITY DEVELOPERS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,28100000,28005070,10/11/1995,"Mezzanine Floor, CIFCO Centre, Opp.Electric House,   Lal Darwaja, Relief Road,,Ahmedabad,Ahmedabad,Gujarat,380001-India",Unlisted,Converted to LLP,gujarat,Indian,70100,Real Estate and Renting
U70100GJ1996PTC030889,ARBUDA REALITY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,3000000,2192000,10/7/1996,"C-11, SUMEL FLATS, NR. SHREYANS RAILWAY CROSSING,   AMBAWADI,AHMEDABAD,Ahmedabad,Gujarat,380015-India",Unlisted,Active,gujarat,Indian,70100,Real Estate and Renting
U70100GJ1998PTC034376,JAMNAGAR ESTATES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,7/10/1998,"3, Dev arpan complex, Nr. Dev Hotel   Nr. Kochrab Ashram, Paldi,Ahmedabad,Ahmedabad,Gujarat,380007-India",Unlisted,Active,gujarat,Indian,70100,Real Estate and Renting
U70100GJ2005PTC046964,KAMAL VALUE REALTY (INDIA) PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,8000000,5805000,10/21/2005,"42  JAI SHEFALI PARKSATELLITE ROAD,AHMEDABAD,Gujarat,380015-India",Unlisted,Active,gujarat,Indian,70100,Real Estate and Renting
U70100GJ2009PTC055936,SHAH SPACE MANAGER PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,100000,1/21/2009,"15/A, VIRPURNAGAR SOCIETY, NR. NALANDA WATER TANK,   WAGHODIYA ROAD,,VADODARA,Gujarat,390019-India",Unlisted,Strike Off,gujarat,Indian,70100,Real Estate and Renting
U15123GJ2018PTC100706,POKHARNA REFOIL PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,1/27/2018,"Property No:3/3/68/1   Nr. Harjipura Secondary School,KHEDBRAHMA,Sabar Kantha,Gujarat,383255-India",Unlisted,Active,gujarat,Indian,15123,Manufacturing (Food stuffs)
U15124GJ2020PTC117348,GAVYASHAKTI INDUSTRY PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1000000,100000,10/15/2020,"C/O PATEL BHAGWANBHAI DHULABHAI,   DHOLWANI TRAN RASTA, BHILODA,SABARKANTHA,Sabar Kantha,Gujarat,383245-India",Unlisted,Active,gujarat,Indian,15124,Manufacturing (Food stuffs)
U15127GJ2020PLC116443,GO10 VENTURES LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,500000,500000,9/11/2020,"Desk Number 452-J, Office no 4 D, Fourth Floor, Vardan Tower,Lakhudi Circle, Near Sardar Patel Stadium , Navarangpura,Ahmadabad City,Ahmedabad,Gujarat,380009-India",Unlisted,Active,gujarat,Indian,15127,Manufacturing (Food stuffs)
U15130GJ1995PLC056978,GALACTIC ENTERPRISES LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,10000000,9856700,12/21/1995,"HOUSE OF M.G.   OPP. SIDI SAIYED MOSQUE, LALDARWAJA,AHMEDABAD,Gujarat,380001-India",Unlisted,Amalgamated,gujarat,Indian,15130,Manufacturing (Food stuffs)
U15130GJ2019PTC107837,LAELIXIR BEVERAGES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,1000000,100000,4/26/2019,"1004, RAJVI TOWER, OPP GURUKUL   DRIVE IN ROAD, MEMNAGAR,AHMEDABAD,Ahmedabad,Gujarat,380052-India",Unlisted,Strike Off,gujarat,Indian,15130,Manufacturing (Food stuffs)
U15130GJ2020PTC114108,PURABITE FOODTECH PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,2000000,1900000,6/23/2020,"23-A RANOLI COMMERCIAL COMPLEX   GIDC RANOLI, RANOLI,VADODARA,Vadodara,Gujarat,391350-India",Unlisted,Active,gujarat,Indian,15130,Manufacturing (Food stuffs)
U15131GJ1987PLC009464,AARKAY FOOD PRODUCTS LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Public,100000000,90000000,3/2/1987,"C - 1107/1108, 11TH FLOOR, TITANIUM SQUARE,   THALTEJ CROSS ROAD, S.G. HIGHWAY, THALTE,J,,AHMEDABAD,Ahmedabad,Gujarat,380054-India",Unlisted,Active,gujarat,Indian,15131,Manufacturing (Food stuffs)
U15131GJ1987PTC009715,APOLLO PETCHEWS PVT LTD.,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,200,6/11/1987,"26 IST FLOOR,HARSIDH CHAMBERSNR,I.T.O.ASHRAM ROAD,   ,AHMEDABAD.,NA,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,15131,Manufacturing (Food stuffs)
U15131GJ1988PTC011493,RASHMI FOOD PRODUCTS PVT LTD.,ROC Ahmedabad,Company limited by shares,Non-government company,Private,500000,150,11/7/1988,"UMIYA VIJAY SOCIETY, SATELITEROAD, AHMEDABAD.,NA,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,15131,Manufacturing (Food stuffs)
U15131GJ1993PTC018867,AMIZARA FOODS PVT LTD,ROC Ahmedabad,Company limited by shares,Non-government company,Private,2500000,252250,1/27/1993,"DR S K BHATT RESIDENTNR VEGETABLE MARKET CORNER   PAVTHI ROAD TALAJA-,DIST BHAVNAGAR,Gujarat,364140-India",Unlisted,Strike Off,gujarat,Indian,15131,Manufacturing (Food stuffs)
U15131GJ1997PLC031747,ISHAN AGRO FOOD PRODUCTS LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Public,1000000,7000,2/19/1997,"SARDAR POLE -2   AT.VILLAGE-VIRSAD TAL. BORSAD - 388580,NA,Valsad,Gujarat,000000-India",Unlisted,Strike Off,gujarat,Indian,15131,Manufacturing (Food stuffs)
U15131GJ2019PTC108719,SHREYAM FOOD PRODUCTS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,6/18/2019,"SHOP-3, B-BLOCK, SHRADDHA ENCLAVE   OPP. MOTERA STADIUM, SABARMATI,AHMEDABAD,Ahmedabad,Gujarat,380005-India",Unlisted,Active,gujarat,Indian,15131,Manufacturing (Food stuffs)
U15132GJ2007PTC052044,BANGALIBABA COLD STORAGE PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,0,10/24/2007,"KAJIPUR BARDOL, OUTSIDE PREMDARWAJA   JUGALDASKI CHALI-2, OPP. GUJARAT GINNING, MILL,AHMEDABAD,Ahmedabad,Gujarat,380016-India",Unlisted,Strike Off,gujarat,Indian,15132,Manufacturing (Food stuffs)
U15132GJ2008PTC054370,ROYAL DEHYDRATION PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,15000000,13861000,7/2/2008,"PALITANA ROAD   B/H. PATEL COTTON INDUSTRIES,TALAJA,Gujarat,364140-India",Unlisted,Active,gujarat,Indian,15132,Manufacturing (Food stuffs)
U15132GJ2011PTC068329,ANGEL FRUITS AND VEGETABLES PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,12/21/2011,"C-126, International Trade Center,   Majura Gate, Ring Road,,Surat,Gujarat,395002-India",Unlisted,Strike Off,gujarat,Indian,15132,Manufacturing (Food stuffs)
U15134GJ2019PTC111441,POLLEN FOODS PRIVATE LIMITED,ROC Ahmedabad,Company limited by shares,Non-government company,Private,100000,100000,12/16/2019,"SHOP-305, SKY VIEW, SARTHANA   JAKATNAKA, VARACHHA ROAD,SURAT,Surat,Gujarat,395006-India",Unlisted,Active,gujarat,Indian,15134,Manufacturing (Food stuffs)
