CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U72900TN2020PTC137188,FUTUREWILL INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1200000,400000,8/18/2020,"FLAT NO 206 WHITEFIELD GRAND   MARUTHUPANDIAR STREET CHITLAPAKKAM,CHENNAI,Kancheepuram,Tamil Nadu,600064-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC137541,INIAGAM E-RETAILER PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,8/29/2020,"S.F.NO.41/16A,NEAR VIVEKANANDA SCHOOL   THURAPALLAM BAZAR,GUMMIDIPOONDI,Thiruvallur,Tamil Nadu,601201-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC138742,EVINPRO TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,10/16/2020,"No825 Cowork07/C1, KRM Plaza,South Tower   8th Floor,No2,Harrington Road, Chetpet,Chennai,Chennai,Tamil Nadu,600031-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC138936,TEXIUM SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000,10000,10/23/2020,"No.121 Millennium town,   4th Street, Adayalampattu, Vanagaram,,Chennai,Chennai,Tamil Nadu,600095-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC139233,PARKAV INFO TECH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,11/5/2020,"NO.9, MC ARCADE,   KARUR BYPASS ROAD,  ANNAMALAI NAGAR,,TRICHY,Tiruchirappalli,Tamil Nadu,620018-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC139378,ITHINGS TECHNOLOGY SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,11/11/2020,"PLOT NO.101, 15/9, NEHRU STREET   ALWARTHIRUNAGAR,CHENNAI,Chennai,Tamil Nadu,600087-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC139957,RADMAV INNOVATIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,12/8/2020,"4/10 BALAMUTHUKRISHNAN STREET   T NAGAR,CHENNAI,Chennai,Tamil Nadu,600017-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC140319,T-MACHINE SOFTWARE SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,100000,12/23/2020,"NO 280, RING ROAD HOUSING SECTOR   MADHAVARAM,CHENNAI,Chennai,Tamil Nadu,600060-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC173975,ICEAPPLE TECHNOLOGY SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,1000,10/9/2020,"No.2/563, V-Nagar, Semmozhi Salai,,Sholinganallur Main Road,,Tambaram,Kanchipuram,Tamil Nadu,600100-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021FTC141274,ANOGAA SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,10000,2/9/2021,"PLOT NO.9, SAIRAM APARTMENTS,PRABU NAGAR   PANDIYAN SALAI, THORAIPAKKAM,CHENNAI,Kancheepuram,Tamil Nadu,600097-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021FTC144776,SHYFT IT SOLUTIONS INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,subsidiary of company incorporated outside India,Private,1500000,500000,7/15/2021,"Old No.25, New No.73, Velachery Road, Little Mount   Saidapet,Chennai,Chennai,Tamil Nadu,600015-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021OPC142168,THINKSTEIN TECHNOLOGIES (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,50000,50000,3/17/2021,"Plot No 1127,TNHB Colony,Near Aishwarya   Vinayagar,Koil,SithalapakkamKancheepuram,Chennai,Chennai,Tamil Nadu,600126-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021OPC144208,ZLIDEL SOLUTIONS (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,100000,100000,6/22/2021,"NO 594/3C THENDRAL NAGAR,,SENGOTTAI  COUTRALLAM MAIN ROAD, TENKASI,Shenkottai,Tirunelveli,Tamil Nadu,627809-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021OPC147324,SPACEPORT MEDIA TECH (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,1500000,100000,10/23/2021,"NO.1 / 9, PINJALASUBRAMANIAN STREET,   T NAGAR,,CHENNAI,Chennai,Tamil Nadu,600007-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC140895,UPMOST SOLUTION PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,1/21/2021,"5th Floor, Tower-C, Tek Meadows,   No. 51, Rajiv Gandhi Salai (OMR), Sholin,ganallur,Chennai,Chennai,Tamil Nadu,600119-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC141314,RESIBEE TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,2/10/2021,"P No 566/2, Sf No 170/2   Bharathi Nagar, Sathuvachari,Vellore,Vellore,Tamil Nadu,632009-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC141746,ZASYAONLINE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,3/2/2021,"Tower A7,Flat no.10D,No.328,   Olympia Grande Apartments,Pallavaram,Chennai,Tamil Nadu,600043-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC142181,NANGAVARAM VASUPAL TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,999990,100000,3/18/2021,"No.8 , 4th Street Venkateshwara Nagar,   Adyar,Chennai,Chennai,Tamil Nadu,600020-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC142200,PIXBOTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,10000,3/18/2021,"NO.69B, JONES CASSIA   OTTIYAMBAKKAM,SHOLINGANALLUR,Kancheepuram,Tamil Nadu,600130-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC142433,VANIGAM SOFTWARE SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2500000,2020300,3/26/2021,"Flat No 1 Prithvi  Old No 4 New No 7   Seetha Nagar 2nd Street,Nungambakkam,Chennai,Tamil Nadu,600034-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC142459,KURIOZNEURONS SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,3/26/2021,"C/O F ANDRO PELSE, SF MASS ZONE,   ATTOOR JUNCTION, THIRUVATTAR,PO.,KANYAKUMARI,Kanyakumari,Tamil Nadu,629177-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC142548,2AUTOMATEANYTHING PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,4/1/2021,"DC 14  TNPHC   NEAR SPORTS ACADAMY  MELAKOTTIYUR,CHENNAI,Chennai,Tamil Nadu,600048-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC142723,THAMILAR MEDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,4/12/2021,"10/36,RAJA STREEET ,KUMARAN STREET,   MARUTHUPANDIYAR MAIN STREET ANNA NAGAR,MADURAI,Madurai,Tamil Nadu,625020-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC143614,TREEVIBES TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,5/19/2021,"NO. 267/8C, KALATHUMEDU STREET   KOTTIVAKKAM,CHENNAI,Chennai,Tamil Nadu,600041-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC144113,ARYADATTA TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,6/16/2021,"A-412, IRIS COURT, MAHINDRA WORLD CITY   CHENGALAPATTU, PARANUR,,KANCHEEPURAM,Kancheepuram,Tamil Nadu,603002-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC144553,CODING NERDS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,7/6/2021,"16C, Mahalakshmi Nagar,   Old Perungalathur,Chennai,Kancheepuram,Tamil Nadu,600063-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC144807,YESPIVOT TECH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,7/16/2021,"126A, GINGEE ROAD TINDIVANAM,VILLUPURAM,Villupuram,Tamil Nadu,604001-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC145152,TAILWINDS CLOUD SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,102000,7/30/2021,"ASV ALEXANDRIA 1601 BLK-3,   VICTORIA NO308 OMR SALAI, SHOLINGANALLUR,CHENNAI,Kancheepuram,Tamil Nadu,600119-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC145251,OTUM FINTECH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,8/4/2021,"Swasthi, B.2, G.2, 90, Thiruthani Nagar   Main Road, Old Pallavaram,Chennai,Chennai,Tamil Nadu,600117-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC145627,TREBALL NETZWORK TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,8/21/2021,"DNO 87 RAJENDARAPRASATH ROAD NEHRU NAGAR   HASTHINAPURAM,CHENNAI,Chennai,Tamil Nadu,600064-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC145761,DATA SCOUTS & GUARDS TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,8/27/2021,"No. 141/A, 1st Floor, Kaja Nagar   Mannarpuram,Trichy,Tiruchirappalli,Tamil Nadu,620020-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC145987,KAI MARKETING SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,9/4/2021,"38-A1, 2nd Floor   Allen Street, Court Road,Nagercoil,Kanyakumari,Tamil Nadu,629001-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC146591,ANJANE TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,9/28/2021,"Door No. 5, Plot No. 23, 2nd Main Road, Maruthi Nagar,,Rajakilpakkam, Chennai,Tambaram,Kanchipuram,Tamil Nadu,600073-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC146815,AVAAP IT SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,3750000,3750000,10/6/2021,"68/BL-Block5/5C,MuttukaduRoad (eastcoast   road), Ramniyam Abishek,Thiruvanmyur,Kanchipuram,Chennai,Tamil Nadu,600041-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC147915,JEROBYTE SOFTWARES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,11/16/2021,"NO. 1 G / 4, THILLAINAGAR, 1 - 24,   1ST CROSS, THILLAINAGAR,TIRUCHIRAPPALLI,Tiruchirappalli,Tamil Nadu,620018-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC148395,3DOT141 PI INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,10000,12/6/2021,"NEW NO. 74, OLD NO. 62, 2ND FLOOR, AKSHAYA FLATS,   12TH AVENUE, ASHOK NAGAR CHENNAI 600083,CHENNAI,Chennai,Tamil Nadu,600083-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC148621,WAXAPPLE TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,12/15/2021,"PLOT NO.23 A,SRIRAM NAGAR,   PUTHAGARAM, MADHAVARAM,CHENNAI,Chennai,Tamil Nadu,600099-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022FTC154741,HAYSTACK ROBOTICS INTELLIGENCE PRIVATE LIMITED,ROC Chennai,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,500000,8/22/2022,"7th Floor, Block A1, No.16, Gateway Office Parks,,GST Road, Perungalathur,Tambaram,Kanchipuram,Tamil Nadu,600063-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022OPC156872,HEXTASOFT DIGITAL SOLUTIONS (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,1000000,100000,11/24/2022,"S. NO. 47/2, FLAT F1, SRI PADAMA NIVASAM   JAYAPRIYA NAGAR, KOLAPPAKKAM,KANCHIPURAM,Kancheepuram,Tamil Nadu,600128-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC149036,ONE STOP SUPPORT PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,20000,1/6/2022,"No. 114/159, Block 1, 8th Floor,   C8, JN Salai, Arumbakkam,Chennai,Chennai,Tamil Nadu,600106-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC149079,EDTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,1/7/2022,"Park View Basement   85/17 GN Chetty Road, T Nagar,Chennai,Chennai,Tamil Nadu,600017-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC149778,INOCYX TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,2/9/2022,"NO.5, 02ND FLOOR,RAJIV GANDHI SALAI, TARAMANI,Mambalam,Chennai,Tamil Nadu,600113-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC149925,KAZH FINTECH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,2/12/2022,"PLOT NO.1/1A, UR NAGAR EXTN.,   ANNA NAGAR WEST EXTN, PADI,CHENNAI,Chennai,Tamil Nadu,600050-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC150158,FINGER MARK INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,2/23/2022,"W-F-6,DOOR NO 56/12 BALAVINAYAGAR KOVIL   STREET BALAVINAYAGAR NAGAR ARUMBAKKAM,CHENNAI,Chennai,Tamil Nadu,600106-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC150569,KADIT INNOVATIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,3/15/2022,"57, Nattamai Street   Muthukrishnapuram Kadayanallur,Tirunelveli,Tirunelveli,Tamil Nadu,627751-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC150923,COINSKITE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,3/29/2022,"NO. 813, NIZARA BONANZA, 6TH FLOOR,   ANNA SALAI,,CHENNAI,Chennai,Tamil Nadu,600002-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC151327,MEYNIKAR LABS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,30000,4/12/2022,"PNO.553,27TH STREET,   BACKSIDE FIRE STATION,TNHB AVADI,CHENNAI,Thiruvallur,Tamil Nadu,600054-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC151774,ERP DIGITAL PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,4/28/2022,"P.10AA, TRANS KUIL NET, NEAR REAL VALUE,   KAMAKODI NAGAR, PKNI,CHENNAI,Kancheepuram,Tamil Nadu,600100-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC151820,OLAY FLYNN PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,4/29/2022,"PLOT NO 42, TRIUGNANA SAMBANDAR   STREET RAM NAGAR NORTH, MADIPAKKAM,CHENNAI,Chennai,Tamil Nadu,600091-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC152168,HAPPZO TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,30000,5/12/2022,"#4/1, M.G.CHAKRAPANI STREET,   SATHYA GARDEN, SALIGRAMAM,,CHENNAI,Chennai,Tamil Nadu,600093-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC152545,GLOBCYBER TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,500000,100000,5/25/2022,"Plot No.40.B.S.F.No   290/1, Srinivasapuram Extension,Anakaputhur,Chennai,Tamil Nadu,600075-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC152595,MILESPEAK TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1300000,218000,5/26/2022,"No.6/8, Thayumanavar Street,   Venkateswara Nagar, Chitlapakkam,,Chennai,Chennai,Tamil Nadu,600064-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC152699,FORUR BUSINESS SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000,10000,5/30/2022,"Old No.40, New No.5   First Floor, Kandappachetty Street,Chennai,Chennai,Tamil Nadu,600001-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153061,BOOM-E PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,0,6/16/2022,"NO.5, KARRKU MAIN ROAD,Ambattur,Tiruvallur,Tamil Nadu,600053-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153402,THINKV PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,6/28/2022,"F1, B - Block, Endee Enclaves,   Vallalar Street, Vellakal,Chennai,Kancheepuram,Tamil Nadu,600129-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153438,DATABRAIN LABS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,10000,6/28/2022,"Level 5, Prestige Palladium Bayan, No: 129 - 140   Greams Road,,Chennai,Chennai,Tamil Nadu,600006-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153610,STAR BANNER TECH SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,20000,7/5/2022,"NO.5/610 SANKARAN KOVIL ROAD   UTHIRAMUTHANPATTI, SIVANTHIPURAM,TIRUNELVELI,Tirunelveli,Tamil Nadu,627425-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153669,JK TECHNOWIZ PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,7/6/2022,"MIG 93   TAMIL UNIVERSITY CAMPUS, PILLAYARPATTI,THANJAVUR,Thanjavur,Tamil Nadu,613010-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153788,GENEXT BUSINESS SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,7/12/2022,"1/4, JANAKIRAMAN STREET   WEST MAMBALAM,CHENNAI,Chennai,Tamil Nadu,600033-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153964,UTTIMO TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,7/18/2022,"No.165/10, Eldams Road   Teynampet,Chennai,Chennai,Tamil Nadu,600018-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC154123,INSTANCIA CONSULTANCY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,7/21/2022,"Plot No. 29, S K Township,   Thadampatty,Salem,Salem,Tamil Nadu,636014-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC154798,SENTECH AI (INDIA) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,8/23/2022,"Unit 105, 10, Uthamar Gandhi Salai,,Nungambakkam High Road, Nungambakkam,Chennai,Chennai,Tamil Nadu,600034-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC154948,MIGA SOFTWARE TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,8/29/2022,"134-A, Y S Enclave, Block 1,   B 2, Arcot Road, Virugambakkam,Chennai,Chennai,Tamil Nadu,600092-India",Unlisted,Under process of striking off,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC155084,BASAGO SOFTWARE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,9/2/2022,"484/2D1   SINTHAMANI NAGAR,KOVILPATTI,Thoothukudi,Tamil Nadu,628502-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC155269,VYOGO TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,9/9/2022,"Plot No.338, Flat-C, 2nd Floor Thangam Flats,   9th Street, Kamakoti Nagar, Pallikaranai,Chennai,Chennai,Tamil Nadu,600100-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC155692,AKTELO TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,9/28/2022,"G1, Door No 4/608,   V.O.C Street, Kottivakkam, Perungudi,,Chennai,Chennai,Tamil Nadu,600041-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC155792,LAMYNAALS TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,10/4/2022,"No. 20/3, South Park Street,Ambattur,Ambattur,Tiruvallur,Tamil Nadu,600053-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC156238,SRI CHARA INFOTECH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,1500000,10/26/2022,"4A,2ND FLOOR ,3RD PHASE, THIRU VI KA INDUSTRIAL ESTATE,GUINDY,Chennai City Corporation,Chennai,Tamil Nadu,600032-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC156495,SETHU TECHEE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,11/10/2022,"463/8, 2ND FLOOR, NR COMPLEX,   MADURAI ROAD, THIRUMANGALAM,THIRUMANGALAM,Madurai,Tamil Nadu,625706-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC156865,SARVA ROBOTICS AND AUTOMATION PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,60000,11/24/2022,"S-2/11, ASHOK NANDAVANAM,   PHASE II, NOOMBAL,,MADURUAVOYAL,Thiruvallur,Tamil Nadu,600077-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC156913,ZUBERA DIGITAL TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,20000000,10005260,11/25/2022,"No. 766/1, Shakti Towers -1,   Ground Floor,,Anna Salai,Chennai,Tamil Nadu,600002-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC157504,GRETHENA SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,12/19/2022,"Door No 3/54,Velavan Street   West Komakotinagar,Valasaravakkam,Chennai,Chennai,Tamil Nadu,600087-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC157696,WHITELAKE B2B PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,10000,12/26/2022,"NO.22, 4TH FLOOR,   ADVOCATE DHARMARAJ COMPLEX, COURT ROAD,,NAGERCOIL,Kanyakumari,Tamil Nadu,629001-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TZ2006PTC012844,AES TECHNOLOGIES (INDIA) PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,5000000,100000,6/12/2006,"NO.5030, SREEVATSA CENTRE, SECOND FLOOR,   G.N. MILLS POST, METTUPALAYAM ROAD,COIMBATORE,Coimbatore,Tamil Nadu,641029-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TZ2007PTC013994,CONTEK AUTOMATION SOLUTIONS (INDIA) PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,500000,500000,10/22/2007,"No.24, III FLOOR, S.V.P. COMPLEX   343, AVARAMPALAYAM ROAD, SIDDHAPUDUR,COIMATORE,Coimbatore,Tamil Nadu,641044-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TZ2011PTC032024,VMV SYSTEMS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,100000,7/18/2011,"No.219, Manoranjitha Avenue,First Floor, Sakthi Nagar East,Erode,Erode,Tamil Nadu,638012-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TZ2012PTC018505,K ELEMENT TEKNOSYSTEM PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,500000,200000,7/10/2012,"NO.3, AGRAHARAM RAJA STREET   AGRAHARAM, PALLIPALAYAM,ERODE,Namakkal,Tamil Nadu,638008-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TZ2016PTC027839,TECHZERA INFOSOLUTIONS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,100000,7/28/2016,"BLOCK-1 CELLAR FLOOR, RATHINAM TACHZONE CAMPUS,   POLLACHI MAIN ROAD, EACHANARI,Coimbatore,Coimbatore,Tamil Nadu,641021-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TZ2016PTC028078,WHUFFIE DESIGN PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,200000,200000,10/7/2016,"270/3 AGRAHARA STREET,ERODE,Tamil Nadu,638001-India",Unlisted,Converted to LLP,tamil nadu,Indian,72900,Business Services
