CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U29253KA2009PTC051108,XTRA - POWER TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000,1650000,10/6/2009,"NO. 38, N R ROAD,BANGALORE,Karnataka,560002-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2010PTC052077,RBT ENGINEERING WORKS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,1000000,1/5/2010,"SHANTINIKETHAN NAGAR   NEAR POLICE STATION POST,MAHALINGAPUR,Bagalkot,Karnataka,587312-India",Unlisted,Strike Off,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2010PTC054610,AEROCOMP PRECISION ENGINEERING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,400000,7/29/2010,"1st Floor, Pine Valley, Embassy Golf-Links   Business Park, Off Intermediate Ring Roa,d, Domlur,Bangalore,Karnataka,560071-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2010PTC055200,PREFECT HYDRAULICS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,50000000,42000000,9/17/2010,"RCC Roofed, No. 90 1st Cross Bloom Field Garden   Ramachandrapura Village Yelhanka Hobli,Bangalore,Karnataka,560097-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2011PTC057729,BLUM NOVOTEST MEASURING AND TESTING TECHNOLOGY PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,28000000,27444470,3/21/2011,"No. 6, II FLOOR, I MAIN ROAD, WIDIA LAYOUT,   ATTIGUPPE,BANGALORE,Karnataka,560040-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2011PTC060667,REP MACHINES MANUFACTURING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,20000000,6335860,10/4/2011,"Plot No. 112, 4th Road,JiganiIndustrial Area,   2nd Phase Anekal, Taluk,Bangalore,Bangalore,Karnataka,562106-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2012FTC064809,ENERPAC INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,subsidiary of company incorporated outside India,Private,502500000,406055220,7/11/2012,"Municipal No 10 (Originally Old No 218,)   (Later No10 and 10/1)Bellary Road, Sadas,hivanagar,Bangalore,Karnataka,560080-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2012PTC063952,AMIGO VENDING MACHINES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,5/11/2012,"#393,4TH CROSS,TALAKAVERI LAYOUT,   AMRUTHALLI,BANGALORE,Karnataka,560092-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2012PTC065526,SWATHI MATERIAL HANDLING EQUIPMENTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,8/24/2012,"No. 409, ADIGA BUILDING, 3RD CROSS   WILSON GARDEN,,BANGALORE,Bangalore,Karnataka,560027-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2012PTC065569,SNSKAR SYSTEMS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,8/27/2012,"No.2/6,First Floor,Near Keerthi Bekary   Nagadevanahalli,Jnanabharathi Post,Bangalore,Bangalore,Karnataka,560056-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2013PTC067839,KALLIMAR TOOLS & EQUIPMENTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000,600000,2/13/2013,"NO23,  SG.NARAYANA SWAMY LAYOUT,   1 ST CROSS, SUDHAMANAGAR,BANGALORE,Bangalore,Karnataka,560027-India",Unlisted,Strike Off,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2013PTC068431,OWN WATER INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,4/4/2013,"Site No. 1 & 2, Khatha No.50   Chikkabegur Gate, Hosur Road,Bangalore,Bangalore,Karnataka,560068-India",Unlisted,Active,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2013PTC069492,STAR SOLARISATION INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,6/4/2013,"No.1157,20th Cross, 5th Main, 7th Sector   HSR Layout,Bangalore,Bangalore,Karnataka,560102-India",Unlisted,Strike Off,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29253KA2013PTC070638,N2 SOLAR SOLUTIONS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,200000,200000,8/22/2013,"No. 525, 5th Main   HMT Layout, R T Nagar,Bangalore,Bangalore,Karnataka,560032-India",Unlisted,Strike Off,karnataka,Indian,29253,Manufacturing (Machinery and Equipments)
U29255KA2015PTC083667,INNOVUS FINESSE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,10/26/2015,"#10, 4TH Floor, C No 5TH Street, Chandni Chowk   Road Cross, Shivajinagar,Bangalore,Bangalore,Karnataka,560051-India",Unlisted,Active,karnataka,Indian,29255,Manufacturing (Machinery and Equipments)
U29256KA2020PTC141727,EZYCOOKS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,104667,12/2/2020,"763, Padmasri, 13th A Cross, 23rd Main,   Near R V Dental College, 2nd Phase J P N,agar,,Bangalore,Bangalore,Karnataka,560078-India",Unlisted,Active,karnataka,Indian,29256,Manufacturing (Machinery and Equipments)
U29268KA2008PTC047055,SHINWA (INDIA) ENGINEERING & TRADING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,25000000,25000000,7/7/2008,"INDRA KRUPA, No.17, Ward No.54, 3rd floor,100 feet   ring road,3rd phase,6 block,Banashankari,-3rd stage,Bangalore,Karnataka,560085-India",Unlisted,Active,karnataka,Indian,29268,Manufacturing (Machinery and Equipments)
U29296KA2007FTC041561,MASA CONCRETE PLANTS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,1000000,1/24/2007,"Workafella Business Center,   150/1, Infantry Road,Bangalore,Bangalore,Karnataka,560001-India",Unlisted,Dissolved under section 59(8),karnataka,Indian,29296,Manufacturing (Machinery and Equipments)
U29297KA1991PTC011705,DEVON INNOVATIONS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,10000000,10000000,2/25/1991,"No.136, First Floor,,5th Main, Chamarajpet,,Bangalore South,Bangalore,Karnataka,560018-India",Unlisted,Active,karnataka,Indian,29297,Manufacturing (Machinery and Equipments)
U29297KA2005PTC036822,DIAMOND DENTAL INSTRUMENTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,4500000,4500000,7/22/2005,"PLOT NO. 69-A4, HOOTAGALLI INDUSTRIAL AREA   HOOTAGALLI,MYSORE,Karnataka,570018-India",Unlisted,Active,karnataka,Indian,29297,Manufacturing (Machinery and Equipments)
U29298KA1991PTC012614,INFUSIL GLASTECH MACHINES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,372600,12/11/1991,"No.173, Peenya Industrial area,Chokkasandra,Bangalore North,Bangalore,Karnataka,560058-India",Unlisted,Active,karnataka,Indian,29298,Manufacturing (Machinery and Equipments)
U29299KA1981PLC004329,KARNATAKA WELDING PRODUCTS LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Public,15000000,10000000,8/7/1981,"# 6/1, THIGALARAPALYA MAIN ROAD   KARIHOBANAHALLI,BANGALORE,Bangalore,Karnataka,560073-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1981PTC004390,SARVODAYA ENGINEERING EQUIPMENTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,1500000,9/16/1981,"49-A, IAI PHASE PEENYAINDUSTRIAL ESTATE,   BANGALORE-58,BANGALORE,Karnataka,560058-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1989PTC010476,HOYSALA TOOL ROOM PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000,2184400,10/27/1989,"CHANNANDINNEKYATHASANDRA P.O.   KYATHASANDRA P.O.,TUMKUR,Karnataka,572103-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1990PTC010680,DC AUTO PARTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,1246000,1/17/1990,"A-267, 6TH MAIN ROAD   2ND STAGEPEENYA INDUSTRIAL ESTATE, BANGA,LORE,KARNATAKA,Karnataka,560058-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1991PTC011981,V AND R BUSINESS HOLDINGS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,2000,5/17/1991,"NO.15/2, BENSON CROSS ROAD,BINNY CRESCENT   BINNY CRESCENT,,BANGALORE,Karnataka,560046-India",Unlisted,Strike Off,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1991PTC012220,MANTO WIRES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,2000,8/12/1991,"586, 7TH BLOCK JAYANAGAR,BANGALORE-11.,BANGALORE,Karnataka,000000-India",Unlisted,Under Liquidation,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1991PTC041452,TYCO ELECTRONICS TOOLS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,70000000,69894000,9/9/1991,"TEPARKDODDENAKUNDI2NDPHASEINDUSTRIALAREAWHITEFIELDROAD,BANGALORE,Bangalore,Karnataka,560048-India",Unlisted,Amalgamated,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1994PTC016422,PENINSULA HEAVY ELECTRICALS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,358000,10/19/1994,"147, 2ND MAIN 2ND CROSS, NGEF LAYOUT,   SADANANDA NAGAR,BANGALORE,Bangalore,Karnataka,560038-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1997PTC022061,QUICLOC PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2000000,1626000,4/1/1997,"#1/49, GD HOUSE, BENDRE NAGARBSK 2ND STAGE,   BANGALORE,KARNATAKA,Karnataka,560070-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1997PTC022155,CHEMIND EQUIPMENTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,200000,0,4/24/1997,"NO.27,SRIKRIPA,KALYANNAGAR,T.DASARAHALLI,BANGALORE.,BANGALORE.,Karnataka,000000-India",Unlisted,Strike Off,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA1998PTC023506,EAST INDIA DISTRIBUTORS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000,2023000,3/17/1998,"38,7TH CROSS,VASANTHNAGARBANGALORE,BANGALORE,Karnataka,560052-India",Unlisted,Converted to LLP,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA2005PTC036168,MANN AND HUMMEL FILTER PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,3360000000,2917477220,4/29/2005,"2nd Floor, Prasad Enclave, No. 118/119, Industrial   Suburb, 2nd Stage, 5th Main, Yeshwanthpu,ra,BANGALORE,Bangalore,Karnataka,560022-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA2006PTC040086,STEWART SYSTEMS INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,0,7/31/2006,"NO 149 1ST MAIN 2ND CROSS   DOMLUR 2ND STAGE,BANGALORE,Karnataka,560071-India",Unlisted,Strike Off,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA2007PTC041919,SWIFT ELEVATORS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,450000,2/28/2007,"No. 420/A, 6th MAIN, 12 A CROSS,   2nd STAGE, MAHALAKSHMIPURAM,BANGALORE,Karnataka,560086-India",Unlisted,Strike Off,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA2007PTC043475,DAYAL PNEUMATICS AND WEIGHING TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,7/25/2007,"32A,I FLOOR,16TH CROSS,BHUVANESWARI NAGAR   HEBBAL DASARAHALLI,BANGALORE,Karnataka,560024-India",Unlisted,Strike Off,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA2008PTC046512,DIVIJA FAUCETS & FIXTURES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000,2320000,5/21/2008,"Site No.31, Survey No.92/1 & 93,   Kumbalagodu Industrial Area, Kengeri Hob,li,Bangalore,Karnataka,560074-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA2010PTC053131,KLIMA TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,10000000,6100000,4/6/2010,"OAK A-204, GODREJ WOODSMAN ESTATE,   AMCO BATTERIES COMPOUND, BELLARY ROAD, H,EBBAL,,BANGALORE,Karnataka,560024-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29299KA2019PTC121798,TSALLA AEROSPACE TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,110310,2/22/2019,"C/O C.RANGASWAMY, SRI MUNESWARA ESTATE   TUMKUR ROAD,PEENYA,BANGALORE,Bangalore,Karnataka,560058-India",Unlisted,Active,karnataka,Indian,29299,Manufacturing (Machinery and Equipments)
U29300KA1990PTC011373,BELLE COSMETICS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,500000,2000,11/8/1990,"NO.6, PRIME STREET RICHMONDTOWN BANGALORE,TOWN BANGALORE,Karnataka,000000-India",Unlisted,Strike Off,karnataka,Indian,29300,Manufacturing (Machinery and Equipments)
U29300KA2011PTC060702,V.S.S. INDUSTRIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000,1400000,10/5/2011,"No. 226, 3rd Cross, 2nd main, AECS Layout,   1st Stage, Sanjaynagar,Bangalore,Bangalore,Karnataka,560094-India",Unlisted,Active,karnataka,Indian,29300,Manufacturing (Machinery and Equipments)
U29300KA2017PTC103063,THREEBEN INDUSTRIES INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,5/18/2017,"No 19, Sai Pala,2nd Ward, Attur Layout post,   Tirumala Nagar, Yelahanka New Town,Bangalore,Bangalore,Karnataka,560064-India",Unlisted,Strike Off,karnataka,Indian,29300,Manufacturing (Machinery and Equipments)
U29300KA2017PTC109001,SCANIO TECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,150000,150000,12/27/2017,"No. 482/410, Sy No. 137/2,Kullaiah Industrial Estate, Sannakkibayalu Road, Magadi Main Road,Bangalore North,Bangalore,Karnataka,560079-India",Unlisted,Active,karnataka,Indian,29300,Manufacturing (Machinery and Equipments)
U29300KA2019PTC122852,LIGHT MECHANICS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,300000,3/28/2019,"No.65/2, Hegdadevanapura Village,,Dasanapura, Hobli, Bangalore North Taluk,Nelamangala,Bangalore Rural,Karnataka,562123-India",Unlisted,Active,karnataka,Indian,29300,Manufacturing (Machinery and Equipments)
U29300KA2019PTC130617,KOTAK SOLAR PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,12/13/2019,"No.387, 03rd Floor, Aster Chambers, 13th Cross,   Upper Palace Orchards, Sadashivanagar,Bengaluru,Bangalore,Karnataka,560080-India",Unlisted,Strike Off,karnataka,Indian,29300,Manufacturing (Machinery and Equipments)
U29300KA2021PTC143836,OSR ELEVATORS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,1000000,2/5/2021,"NO 876, 18TH MAIN, 38TH CROSS   4TH BLOCK ,  JAYANAGAR,BANGALORE,Bangalore,Karnataka,560041-India",Unlisted,Strike Off,karnataka,Indian,29300,Manufacturing (Machinery and Equipments)
U29300KA2021PTC151197,MAGPIE AUDIO INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,100000,8/31/2021,"# 60/198,JC Industrial Estate, 4thCross,   8thMain,Bikasipura Main RD,Yelachanahali,BENGALURU,Bangalore,Karnataka,560062-India",Unlisted,Active,karnataka,Indian,29300,Manufacturing (Machinery and Equipments)
U29303KA2017PTC102448,VINYAS HYDRO TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,3000000,2000000,4/20/2017,"#155, 2nd Main, A1 Block   Vijayanagar,Mysuru,Mysore,Karnataka,570017-India",Unlisted,Active,karnataka,Indian,29303,Manufacturing (Machinery and Equipments)
U29304KA2018PTC111291,RADOPSYS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,3/16/2018,"#73/20, 2nd Floor, 21st Cross,   Doddanna Industrial Estate, Peenya 2nd S,tage,Bangalore,Bangalore,Karnataka,560091-India",Unlisted,Active,karnataka,Indian,29304,Manufacturing (Machinery and Equipments)
U29304KA2023PTC169978,IMJ INDIAN ALUMINIUM PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,300000,200000,1/6/2023,"NO.7 & 8,14, 11TH CROSS ROAD,WILSON GARDEN, BANGALORE,Bangalore South,Bangalore,Karnataka,560027-India",Unlisted,Active,karnataka,Indian,29304,Manufacturing (Machinery and Equipments)
U29306KA2022PTC166881,GUERIN TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,10000,10/10/2022,"L - 148,5TH MAIN ROAD   SECTOR 6,HSR LAYOUT,BENGALURU,Bangalore,Karnataka,560102-India",Unlisted,Active,karnataka,Indian,29306,Manufacturing (Machinery and Equipments)
U29307KA2019FTC130897,SPOWDI PRIVATE LIMITED,ROC Bangalore,Company limited by shares,subsidiary of company incorporated outside India,Private,1500000,100000,12/23/2019,"HD-179, WEWORK GALAXY, RESIDENCY RD,SHANTHALA NAGAR, ASHOK NAGAR,Bangalore North,Bangalore,Karnataka,560025-India",Unlisted,Active,karnataka,Indian,29307,Manufacturing (Machinery and Equipments)
U29307KA2022PTC157790,POWERHAUS AUTOMOTIVE INDIA PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1500000,600000,2/10/2022,"SHEBA, No.14, Ground Floor,4th Cross,Bangalore South,Bangalore,Karnataka,560027-India",Unlisted,Active,karnataka,Indian,29307,Manufacturing (Machinery and Equipments)
U29308KA1982PTC004938,RAM FAB PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,200000,200,9/8/1982,"665, IST STAGE, INDIRA NAGAR,BANGALORE-38,BANGALORE,Karnataka,560038-India",Unlisted,Under process of striking off,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2017OPC108609,PRECIREX MACHINE TOOLS (OPC) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,One Person Company,1000000,500000,12/12/2017,"#30,CQAL Layout,   Sahakarnagar,Bangalore,Bangalore,Karnataka,560092-India",Unlisted,Active,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2017PTC099158,WHITEGRID RENEWABLE ENERGY PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,1/12/2017,"243(A-1), THAMMANNA BUILDING, FIRST CROSS,   SIDDAPURA, R.G HALLI POST, WHITEFIELD RO,AD,BANGALORE,Bangalore,Karnataka,560066-India",Unlisted,Active,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2017PTC099182,FINAGUA TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,105000,105000,1/13/2017,"VILLA NO-382, ADARSH PALM RETREAT   VILLAS DEVARABISANAHALLI VILLAGE,BANGALORE,Bangalore,Karnataka,560103-India",Unlisted,Strike Off,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2018PTC113385,TISS-KGK SECURITY SYSTEMS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2000000,2000000,5/23/2018,"No.36, KIADB INDUSTRIAL AREA,   ELECTRONIC CITY PHASE II,Bengaluru,Bangalore Rural,Karnataka,560100-India",Unlisted,Active,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2018PTC113826,DUCOM AEROSPACE TECHNOLOGIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,6/8/2018,"A-101, 3rd Main   2nd Stage, Peenya Industrial Area,Bangalore,Bangalore,Karnataka,560058-India",Unlisted,Active,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2018PTC119296,VAINETEY INDUSTRIES PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,12/10/2018,"#204, Saafalya Homes, Chougulewadi,   Mandoli Road, Tilakwadi,,BELAGAVI,Belgaum,Karnataka,590006-India",Unlisted,Strike Off,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2019PTC129703,VIRTUALFOREST PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,800000,324230,11/16/2019,"902A, Salarpuria silverwoods, old Madras road,   Nagavarapalya, C V Raman nagar,Bangalore,Bangalore,Karnataka,560093-India",Unlisted,Active,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2021PTC144921,AJL MEC PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,100000,3/4/2021,"SY NO 364/205 THIMMA REDDY BUILDING   NEXT TO KNT KALYANA MANTAPA ANEKAL TK,CHANDAPURACIRCLE,Bangalore,Karnataka,560099-India",Unlisted,Active,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2021PTC145142,SAMATHA TECH ENGINEERING PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,4500000,4500000,3/10/2021,"No. 32, KIADB Industrial Area, S G Kote,   Bangarpet, Kolar.,Kolar,Kolar,Karnataka,563114-India",Unlisted,Active,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2021PTC151753,AGRIAID AUTOTECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,9/14/2021,"48, Flat no 101,2nd Floor,Usha Residency   4th cross,Krishna Garden Layout,RR Nagar,Bengaluru,Bangalore,Karnataka,560098-India",Unlisted,Active,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U29308KA2022PTC164437,GREENIFLY AGRITECH PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,130769,7/28/2022,"S-409, 1st Floor, 7th Cross,   2nd Stage, BEL Layout,,Bangalore,Bangalore,Karnataka,560091-India",Unlisted,Active,karnataka,Indian,29308,Manufacturing (Machinery and Equipments)
U45202KA1978PTC003428,SOMARSET APARTMENTS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,1000000,200,12/13/1978,"INDUSTRY HOUSE NO. FAIR FILED ROAD HIGH GROUNDS   BANGALORE,BANGALORE,Karnataka,560001-India",Unlisted,Strike Off,karnataka,Indian,45202,Construction
U45202KA1994PTC016454,PENTIUM CONSTRUCTION PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,3500000,990000,10/25/1994,"S J Patel Complex, 2nd Floor, No 2/2,   2nd Main Road, Vinayaka Circle, Palace G,uttahalli,Bangalore,Bangalore,Karnataka,560003-India",Unlisted,Active,karnataka,Indian,45202,Construction
U45202KA1995PTC016929,KEYSTONE BUILDERS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,5000000,100000,1/10/1995,"22,WELLINGTON STREETRICHMOND TOWN   BANGALORE,BANGALORE,Karnataka,560025-India",Unlisted,Strike Off,karnataka,Indian,45202,Construction
U45202KA1996PTC021015,GANGADHARA BUILDERS PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,2500000,10000,8/21/1996,"12, BANASHANKARI COMPLEX,15TH MAIN ROAD, NHCS LAYOUT,   3RD STAGE,4TH BLOCK,,BASAVESHWARANAGARBANGALORE,Karnataka,560079-India",Unlisted,Strike Off,karnataka,Indian,45202,Construction
U45202KA2005PTC037531,VEST CONSTRUCTION PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,10/21/2005,"147, 30TH CROSS, 17TH MAIN,BANASHANKARI II STAGE,   BANGALORE,BANGALORE,Karnataka,560070-India",Unlisted,Strike Off,karnataka,Indian,45202,Construction
U45202KA2005PTC037742,SRINIVAS ESTATE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,11/23/2005,"# 13-2-115/1, HOTEL SRINIVAS BUILDING,   GANAPATHI HIGH SCHOOL ROAD,,MANGALORE,Karnataka,575001-India",Unlisted,Active,karnataka,Indian,45202,Construction
U45202KA2006PLC038159,DODBALLAPUR INTEGRATED TEXTILE PARK LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Public,100000000,81733890,1/5/2006,"SW 51, PHASE II , KIADB   DODBALLAPUR APPARELS PARK,DODBALLAPUR,Karnataka,561203-India",Unlisted,Active,karnataka,Indian,45202,Construction
U45202KA2006PLC038445,GOLD CITY BUILDERS AND DEVELOPERS LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Public,170000000,80500000,2/10/2006,"No.186, First Floor, First Cross,   Wilson Garden,Bangalore,Karnataka,560027-India",Unlisted,Active,karnataka,Indian,45202,Construction
U45202KA2006PLC041044,SCOTTS FASHIONCITI INDIA LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Public,10000000,700000,11/24/2006,"481-B, IV PHASE   PEENYA INDUSTRIAL AREA,BANGALORE,Karnataka,560058-India",Unlisted,Active,karnataka,Indian,45202,Construction
U45202KA2006PTC038127,AKSHAYA HOLDINGS (BANGALORE) PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,5000000,200000,1/3/2006,"597, PARVATHI NAGAR,LAGGERE MAIN ROAD,   BANGALORE -56,BANGALORE,Karnataka,560056-India",Unlisted,Strike Off,karnataka,Indian,45202,Construction
U45202KA2006PTC038134,PRAKRUTHI INFRASTRUCTURE PRIVATE LIMITED,ROC Bangalore,Company limited by shares,Non-government company,Private,100000,100000,1/3/2006,"NO.16, SAHASRASHREE, 1ST MAIN, 1ST CROSS,   1ST BLOCK, RMV 2ND STAGE,BANGALORE,Bangalore,Karnataka,560094-India",Unlisted,Strike Off,karnataka,Indian,45202,Construction
